evid,station,abs_time,grade,envelope_size,noise_rms,maxamp,snr,practical_noise_lvl,practical_snr
761230-20-M3,geo2,1976-12-30T20:54:33,C,1,0.0009086725185625255,0.0046819234266877174,5.2,0.003765915287658572,1.2
761230-20-M3,geo3,1976-12-30T20:54:41,C,1,0.001275661401450634,0.005507162772119045,4.3,0.005507162772119045,1.0
761230-20-M4,geo3,1976-12-30T20:56:52,C,1,0.0010802589822560549,0.004618562292307615,4.3,0.0040452382527291775,1.1
761230-20-M4,geo2,1976-12-30T20:56:53,C,1,0.0010720461141318083,0.005284897517412901,4.9,0.0042958748526871204,1.2
761230-20-N1,geo1,1976-12-30T20:58:18,D,1,0.0012657428160309792,0.006682438775897026,5.3,0.005947412457317114,1.1
761230-22-M4,geo4,1976-12-30T22:03:55,C,1,0.0011321752099320292,0.005524782929569483,4.9,0.005524782929569483,1.0
761230-22-M4,geo3,1976-12-30T22:04:05,C,1,0.0011486095609143376,0.00466356473043561,4.1,0.00466356473043561,1.0
761230-22-N4,geo3,1976-12-30T22:05:04,D,1,0.0013736803084611893,0.005074465647339821,3.7,0.005074465647339821,1.0
761230-22-M2,geo3,1976-12-30T22:11:20,C,1,0.00106609461363405,0.004115349147468805,3.9,0.004115349147468805,1.0
761230-22-M2,geo2,1976-12-30T22:11:20,C,1,0.0009181579225696623,0.004296467639505863,4.7,0.003383069531992078,1.3
761230-22-N1,geo2,1976-12-30T22:23:46,D,1,0.0007416779408231378,0.003883637487888336,5.2,0.0033852269407361746,1.1
761230-22-N5,geo4,1976-12-30T22:27:50,D,1,0.0010254457592964172,0.0037882355973124504,3.7,0.0044167535379529,0.9
761230-22-M3,geo2,1976-12-30T22:29:09,C,1,0.00105727044865489,0.00473632151260972,4.5,0.0045836372300982475,1.0
761230-22-M3,geo3,1976-12-30T22:29:09,C,1,0.0010760965524241328,0.00523643521592021,4.9,0.004536435008049011,1.2
761230-22-N2,geo2,1976-12-30T22:30:36,D,1,0.0009159765322692692,0.0038204414304345846,4.2,0.0037077602464705706,1.0
761230-22-M1,geo2,1976-12-30T22:34:30,B,1,0.0007039032061584294,0.0028587249107658863,4.1,0.003416362451389432,0.8
761230-22-M1,geo3,1976-12-30T22:34:36,B,1,0.0011934979120269418,0.004532835446298122,3.8,0.0043310788460075855,1.0
761230-22-M1,geo1,1976-12-30T22:34:42,B,1,0.0010454474249854684,0.004422053229063749,4.2,0.003379687201231718,1.3
761230-22-N3,geo2,1976-12-30T22:47:46,D,1,0.0010365754133090377,0.0036450678016990423,3.5,0.0033031466882675886,1.1
761230-23-M1,geo4,1976-12-30T23:01:45,B,1,0.001373586244881153,0.005407286807894707,3.9,0.0047828806564211845,1.1
761230-23-M1,geo3,1976-12-30T23:01:46,B,1,0.0015454187523573637,0.006170321721583605,4.0,0.00589892128482461,1.0
761230-23-M1,geo2,1976-12-30T23:01:54,B,1,0.0011186694027855992,0.004961937665939331,4.4,0.0037713537458330393,1.3
761230-23-N2,geo2,1976-12-30T23:08:08,D,1,0.0009416442480869591,0.0032642201986163855,3.5,0.003767583752050996,0.9
761230-23-M2,geo3,1976-12-30T23:18:06,C,1,0.0010528413113206625,0.005229678470641375,5.0,0.0039070588536560535,1.3
761230-23-M2,geo4,1976-12-30T23:18:14,C,1,0.0010064124362543225,0.003839046461507678,3.8,0.00346095347777009,1.1
761230-23-N3,geo2,1976-12-30T23:26:31,D,1,0.0010299504501745105,0.003769461764022708,3.7,0.0034158348571509123,1.1
761230-23-N1,geo1,1976-12-30T23:30:28,D,78,0.0009914431720972061,0.007618896663188934,7.7,0.0036488741170614958,2.1
761230-23-M3,geo3,1976-12-30T23:34:25,C,1,0.0011859569931402802,0.004405680578202009,3.7,0.004464312922209501,1.0
761230-23-M3,geo4,1976-12-30T23:34:27,C,1,0.0010498145129531622,0.004568430595099926,4.4,0.004249146673828363,1.1
761230-23-N4,geo2,1976-12-30T23:42:11,D,1,0.0009353859350085258,0.0033809365704655647,3.6,0.0033841650001704693,1.0
761231-01-M1,geo3,1976-12-31T01:03:19,A,94,0.0009404062293469906,0.046482205390930176,49.4,0.0033110997173935175,14.0
761231-01-M1,geo2,1976-12-31T01:03:20,A,88,0.0009018064010888338,0.02270399034023285,25.2,0.003366149729117751,6.7
761231-01-M1,geo4,1976-12-31T01:03:21,A,98,0.00093223707517609,0.03550482168793678,38.1,0.00330482074059546,10.7
761231-01-M1,geo1,1976-12-31T01:03:28,A,7,0.006413883529603481,0.04569147527217865,7.1,0.0398135669529438,1.1
761231-01-M2,geo1,1976-12-31T01:32:31,B,1,0.0009096452849917114,0.005232127383351326,5.8,0.003332127584144473,1.6
761231-01-M2,geo4,1976-12-31T01:32:38,B,1,0.0009263881365768611,0.003196569625288248,3.5,0.003597619943320751,0.9
761231-01-M2,geo3,1976-12-31T01:32:40,B,1,0.0010012290440499783,0.0038498921785503626,3.8,0.003807498374953866,1.0
761231-03-M1,geo4,1976-12-31T03:10:01,A,64,0.0010656799422577024,0.008583108894526958,8.1,0.005188160575926304,1.7
761231-03-M1,geo2,1976-12-31T03:10:15,A,20,0.0013170214369893074,0.007141877897083759,5.4,0.006059889215976,1.2
761231-03-M1,geo3,1976-12-31T03:10:19,A,1,0.0017472751205787063,0.00804141629487276,4.6,0.007472584489732981,1.1
761231-03-M1,geo1,1976-12-31T03:10:22,A,1,0.0016600230010226369,0.00703955814242363,4.2,0.00628305971622467,1.1
761231-03-N1,geo4,1976-12-31T03:14:59,D,1,0.0011174269020557404,0.004011839162558317,3.6,0.00486097764223814,0.8
761231-03-M4,geo2,1976-12-31T03:34:12,C,24,0.0008444266859441996,0.009459889493882656,11.2,0.003359889378771186,2.8
761231-03-M4,geo3,1976-12-31T03:34:13,C,11,0.0010425482178106904,0.007318863645195961,7.0,0.005079627502709627,1.4
761231-03-M2,geo3,1976-12-31T03:37:03,B,1,0.001076415879651904,0.005806686356663704,5.4,0.005806686356663704,1.0
761231-03-M2,geo2,1976-12-31T03:37:04,B,1,0.001059920759871602,0.00455988897010684,4.3,0.00455988897010684,1.0
761231-03-M2,geo1,1976-12-31T03:37:10,B,1,0.0009313965565524995,0.0034604419488459826,3.7,0.0033395581413060427,1.0
761231-03-N2,geo4,1976-12-31T03:44:44,D,1,0.0011752932332456112,0.00428386265411973,3.6,0.003924726974219084,1.1
761231-03-M3,geo1,1976-12-31T03:48:33,C,1,0.0009533592383377254,0.0037816886324435472,4.0,0.004206749610602856,0.9
761231-03-M3,geo4,1976-12-31T03:48:37,C,1,0.0011594948591664433,0.003788160625845194,3.3,0.003788160625845194,1.0
761231-04-N1,geo4,1976-12-31T04:03:04,D,1,0.0010641422122716904,0.0034929641988128424,3.3,0.0038070359732955694,0.9
761231-04-N2,geo4,1976-12-31T04:06:45,D,1,0.0012565437937155366,0.004342840518802404,3.5,0.004342840518802404,1.0
761231-04-M1,geo1,1976-12-31T04:09:44,C,1,0.0010638211388140917,0.006037163082510233,5.7,0.0033371630124747753,1.8
761231-04-M1,geo3,1976-12-31T04:09:44,C,11,0.0012291156454011798,0.008108650334179401,6.6,0.006008650176227093,1.3
761231-04-N3,geo4,1976-12-31T04:18:40,D,1,0.001345593249425292,0.00360276666469872,2.7,0.005230051465332508,0.7
761231-04-N4,geo4,1976-12-31T04:23:41,D,1,0.0010859319008886814,0.004795037675648928,4.4,0.004795037675648928,1.0
761231-04-M3,geo4,1976-12-31T04:27:43,B,1,0.0010916984174400568,0.005069278180599213,4.6,0.0034990485291928053,1.4
761231-04-M3,geo3,1976-12-31T04:27:51,B,45,0.0009212245349772274,0.010908651165664196,11.8,0.0033086505718529224,3.3
761231-04-M3,geo2,1976-12-31T04:27:53,B,27,0.0008684832719154656,0.008988840505480766,10.4,0.003491026349365711,2.6
761231-04-N5,geo4,1976-12-31T04:37:48,D,1,0.0012879908317700028,0.004689126741141081,3.6,0.005679220426827669,0.8
761231-04-N6,geo4,1976-12-31T04:39:31,D,1,0.0009946972131729126,0.0038070359732955694,3.8,0.0038070359732955694,1.0
761231-04-M2,geo3,1976-12-31T04:42:07,C,1,0.0011143948649987578,0.003991349600255489,3.6,0.004970171023160219,0.8
761231-04-M2,geo1,1976-12-31T04:42:11,C,1,0.0009726202115416527,0.0033371630124747753,3.4,0.00346283707767725,1.0
761231-04-N7,geo4,1976-12-31T04:43:43,D,1,0.0011452719336375594,0.0050947340205311775,4.4,0.0043220557272434235,1.2
761231-04-N8,geo4,1976-12-31T04:52:17,D,1,0.0012102631153538823,0.0035218524280935526,2.9,0.005394868087023497,0.7
761231-06-N6,geo4,1976-12-31T06:19:51,D,1,0.0012491849483922124,0.0046235849149525166,3.7,0.004017175175249577,1.2
761231-06-N1,geo2,1976-12-31T06:20:53,D,1,0.0011109550250694156,0.0038260065484791994,3.4,0.0035873218439519405,1.1
761231-06-N2,geo2,1976-12-31T06:23:32,D,1,0.0009207998518832028,0.003353595733642578,3.6,0.0030730110593140125,1.1
761231-06-M1,geo3,1976-12-31T06:33:17,C,1,0.0010547933634370565,0.003480901475995779,3.3,0.003334550652652979,1.0
761231-06-M1,geo1,1976-12-31T06:33:25,C,91,0.0010144264670088887,0.05715501680970192,56.3,0.003329441649839282,17.2
761231-06-N3,geo2,1976-12-31T06:40:58,D,1,0.0009168821852654219,0.00397923169657588,4.3,0.00397923169657588,1.0
761231-06-M2,geo3,1976-12-31T06:42:44,A,54,0.0012242697412148118,0.008835543878376484,7.2,0.005271825939416885,1.7
761231-06-M2,geo4,1976-12-31T06:42:44,A,39,0.0013351578963920474,0.009071709588170052,6.8,0.007117230910807848,1.3
761231-06-M2,geo1,1976-12-31T06:42:45,A,48,0.0010859750909730792,0.00813045259565115,7.5,0.004530452657490969,1.8
761231-06-M2,geo2,1976-12-31T06:42:46,A,57,0.0011749272234737873,0.0070535955019295216,6.0,0.006053595803678036,1.2
761231-06-N7,geo4,1976-12-31T06:47:58,D,1,0.0011365138925611973,0.0047614844515919685,4.2,0.00453058211132884,1.1
761231-06-N4,geo3,1976-12-31T06:54:18,D,1,0.0010626306757330894,0.0052095744758844376,4.9,0.003494975622743368,1.5
761231-06-N5,geo3,1976-12-31T06:56:37,D,1,0.0009949923260137439,0.003878478892147541,3.9,0.003878478892147541,1.0
761231-14-N8,geo3,1976-12-31T14:09:45,D,1,0.0010756453266367316,0.003798387013375759,3.5,0.003475726582109928,1.1
761231-14-M1,geo4,1976-12-31T14:13:55,C,1,0.001335984910838306,0.006176529452204704,4.6,0.006176529452204704,1.0
761231-14-M1,geo2,1976-12-31T14:14:00,C,1,0.0010305867763236165,0.004558801185339689,4.4,0.004558801185339689,1.0
761231-14-N4,geo2,1976-12-31T14:20:14,D,1,0.0011006308486685157,0.0066512045450508595,6.0,0.004620600491762161,1.4
761231-14-N9,geo4,1976-12-31T14:23:33,D,1,0.001050583436153829,0.003739190986379981,3.6,0.0039716120809316635,0.9
761231-14-N10,geo4,1976-12-31T14:26:15,D,1,0.0011641723103821278,0.005763264838606119,5.0,0.003823470091447234,1.5
761231-14-N5,geo2,1976-12-31T14:29:54,D,1,0.0010136032942682505,0.003209855407476425,3.2,0.004307341296225786,0.7
761231-14-M2,geo4,1976-12-31T14:32:25,C,1,0.0011458868393674493,0.005975625012069941,5.2,0.003738225204870105,1.6
761231-14-M2,geo2,1976-12-31T14:32:48,C,1,0.0011710802791640162,0.004108254797756672,3.5,0.005414243787527084,0.8
761231-14-N1,geo1,1976-12-31T14:36:10,D,1,0.0015451496001332998,0.005889805033802986,3.8,0.007875911891460419,0.7
761231-14-N6,geo2,1976-12-31T14:39:50,D,1,0.0010205688886344433,0.0043525779619812965,4.3,0.0035353333223611116,1.2
761231-14-N2,geo1,1976-12-31T14:42:09,D,1,0.0015168492682278156,0.00741585623472929,4.9,0.005713218357414007,1.3
761231-14-N3,geo1,1976-12-31T14:45:23,D,1,0.0015945412451401353,0.005246175918728113,3.3,0.005914697889238596,0.9
761231-14-M3,geo4,1976-12-31T14:46:51,C,1,0.001255101291462779,0.005665503442287445,4.5,0.0039616054855287075,1.4
761231-14-M3,geo2,1976-12-31T14:47:04,C,1,0.001085012685507536,0.00455861259251833,4.2,0.0041316356509923935,1.1
761231-14-N7,geo2,1976-12-31T14:55:42,D,1,0.0011409689905121922,0.004055235534906387,3.6,0.0038586126174777746,1.1
761231-15-N6,geo4,1976-12-31T15:17:18,D,1,0.0011937898816540837,0.0038075519260019064,3.2,0.004138636868447065,0.9
761231-15-N4,geo3,1976-12-31T15:21:13,D,59,0.0011414609616622329,0.009587892331182957,8.4,0.00601210817694664,1.6
761231-15-N1,geo2,1976-12-31T15:22:50,D,1,0.0010736213298514485,0.0034080371260643005,3.2,0.005520360078662634,0.6
761231-15-N7,geo4,1976-12-31T15:25:33,D,1,0.0011832332238554955,0.0036927296314388514,3.1,0.004498331807553768,0.8
761231-15-M1,geo2,1976-12-31T15:33:21,B,15,0.0009911496890708804,0.007050402462482452,7.1,0.003350402694195509,2.1
761231-15-M1,geo1,1976-12-31T15:33:24,B,15,0.0008571008802391589,0.010934458114206791,12.8,0.003340627532452345,3.3
761231-15-M1,geo3,1976-12-31T15:33:36,B,1,0.002903351793065667,0.007187891751527786,2.5,0.018125830218195915,0.4
761231-15-N2,geo2,1976-12-31T15:38:40,D,1,0.0009723561233840883,0.0028504026122391224,2.9,0.0031412173993885517,0.9
761231-15-N8,geo4,1976-12-31T15:44:28,D,1,0.0010839701863005757,0.00330755184404552,3.1,0.00330755184404552,1.0
761231-15-M2,geo2,1976-12-31T15:48:26,C,1,0.0009822854772210121,0.0052504027262330055,5.3,0.0036564203910529613,1.4
761231-15-M2,geo4,1976-12-31T15:48:26,C,1,0.0010541703086346388,0.005285472609102726,5.0,0.0035695978440344334,1.5
761231-15-N3,geo2,1976-12-31T15:55:54,D,1,0.0009966361103579402,0.003628065809607506,3.6,0.0035191839560866356,1.0
761231-15-N5,geo3,1976-12-31T15:56:48,D,1,0.0011564618907868862,0.003812108188867569,3.3,0.004347227979451418,0.9
761231-16-M2,geo4,1976-12-31T16:02:43,B,20,0.0010881340131163597,0.00686220545321703,6.3,0.005085896234959364,1.3
761231-16-M2,geo3,1976-12-31T16:02:44,B,28,0.0011028312146663666,0.009930919855833054,9.0,0.005113209132105112,1.9
761231-16-M2,geo2,1976-12-31T16:02:48,B,23,0.0011079204268753529,0.010607040487229824,9.6,0.004484259989112616,2.4
761231-16-N9,geo4,1976-12-31T16:04:10,D,1,0.0010690309572964907,0.005607662256807089,5.2,0.003960014320909977,1.4
761231-16-M3,geo4,1976-12-31T16:05:42,C,1,0.0011453013867139816,0.005198752973228693,4.5,0.0038127745501697063,1.4
761231-16-M3,geo2,1976-12-31T16:05:45,C,1,0.0010015573352575302,0.005657573696225882,5.6,0.005259365309029818,1.1
761231-16-N10,geo4,1976-12-31T16:07:55,D,1,0.0012790082255378366,0.006187225226312876,4.8,0.004512774758040905,1.4
761231-16-N11,geo4,1976-12-31T16:14:13,D,1,0.0011069327592849731,0.0033127744682133198,3.0,0.004437778145074844,0.7
761231-16-N2,geo2,1976-12-31T16:16:44,D,1,0.0010250213090330362,0.005259365309029818,5.1,0.003357094945386052,1.6
761231-16-N3,geo2,1976-12-31T16:17:40,D,1,0.001034626504406333,0.0051750438287854195,5.0,0.003776963334530592,1.4
761231-16-M1,geo4,1976-12-31T16:19:32,A,106,0.0011924999998882413,0.5430715680122375,455.4,0.003987225238233805,136.2
761231-16-M1,geo3,1976-12-31T16:19:37,A,1,0.02485569939017296,0.277179092168808,11.2,0.277179092168808,1.0
761231-16-M1,geo1,1976-12-31T16:19:39,A,23,0.006162301637232304,0.09631335735321045,15.6,0.09631335735321045,1.0
761231-16-M1,geo2,1976-12-31T16:19:46,A,1,0.014772569760680199,0.034515805542469025,2.3,0.1330406218767166,0.3
761231-16-N4,geo2,1976-12-31T16:22:53,D,7,0.0008797848131507635,0.005538054741919041,6.3,0.0033005978912115097,1.7
761231-16-N8,geo3,1976-12-31T16:25:01,D,28,0.0012872290099039674,0.011083629913628101,8.6,0.00942815002053976,1.2
761231-16-N12,geo4,1976-12-31T16:32:25,D,19,0.00110470165964216,0.007466016337275505,6.8,0.003988339100033045,1.9
761231-16-N5,geo2,1976-12-31T16:43:09,D,300,0.000251246354309842,0.006320306099951267,25.2,0.00293124676682055,2.2
761231-16-N1,geo1,1976-12-31T16:51:46,D,45,0.0012640595668926835,0.00814047921448946,6.4,0.005946450401097536,1.4
761231-16-N6,geo2,1976-12-31T16:55:25,D,1,0.001069229911081493,0.0036848089657723904,3.4,0.0038593648932874203,1.0
761231-16-N7,geo2,1976-12-31T16:56:40,D,1,0.0010205254657194018,0.007239132188260555,7.1,0.003359083319082856,2.2
761231-17-M2,geo4,1976-12-31T17:05:39,C,1,0.0011479179374873638,0.005381331313401461,4.7,0.00413496745750308,1.3
761231-17-M2,geo2,1976-12-31T17:05:43,C,1,0.0010806700447574258,0.004551502410322428,4.2,0.004010391887277365,1.1
761231-17-N2,geo3,1976-12-31T17:10:20,D,1,0.001040362985804677,0.004505815915763378,4.3,0.0036568250507116318,1.2
761231-17-N3,geo4,1976-12-31T17:11:55,D,1,0.0013331478694453835,0.0052009448409080505,3.9,0.005399055313318968,1.0
761231-17-M1,geo2,1976-12-31T17:23:09,A,69,0.0009824205189943314,0.008206313475966454,8.4,0.003789867740124464,2.2
761231-17-M1,geo3,1976-12-31T17:23:11,A,38,0.001275189919397235,0.00939533207565546,7.4,0.0053941840305924416,1.7
761231-17-M1,geo1,1976-12-31T17:23:12,A,43,0.0011480143293738365,0.00616254098713398,5.4,0.00466254074126482,1.3
761231-17-M1,geo4,1976-12-31T17:23:14,A,1,0.0015250466531142592,0.007000945042818785,4.6,0.007000945042818785,1.0
761231-17-N4,geo4,1976-12-31T17:40:06,D,1,0.0011540697887539864,0.0052009448409080505,4.5,0.004770507570356131,1.1
761231-17-N1,geo1,1976-12-31T17:40:42,D,75,0.0009667720296420157,0.009579382836818695,9.9,0.005426210816949606,1.8
761231-17-N5,geo4,1976-12-31T17:56:37,D,1,0.0012453719973564148,0.004199055954813957,3.4,0.004460535477846861,0.9
761231-17-N6,geo4,1976-12-31T17:57:46,D,1,0.0012346396688371897,0.006398972123861313,5.2,0.004130273126065731,1.5
761231-18-M2,geo4,1976-12-31T18:01:49,C,1,0.001272563822567463,0.003995814826339483,3.1,0.005206397734582424,0.8
761231-18-M2,geo2,1976-12-31T18:02:05,C,1,0.001454255892895162,0.0049593024887144566,3.4,0.006048457231372595,0.8
761231-18-N1,geo2,1976-12-31T18:03:53,D,4,0.0009379588300362229,0.005681389942765236,6.1,0.0033484571613371372,1.7
761231-18-N4,geo4,1976-12-31T18:10:45,D,1,0.001230928348377347,0.0052999332547187805,4.3,0.003817224409431219,1.4
761231-18-N2,geo2,1976-12-31T18:11:57,D,1,0.0011421014787629247,0.00384845701046288,3.4,0.004343537613749504,0.9
761231-18-N5,geo4,1976-12-31T18:20:19,D,1,0.0011237813159823418,0.003934666980057955,3.5,0.0038076993077993393,1.0
761231-18-M1,geo4,1976-12-31T18:22:14,B,1,0.001056948909536004,0.004507983569055796,4.3,0.003807983361184597,1.2
761231-18-M1,geo3,1976-12-31T18:22:23,B,1,0.0010811330284923315,0.0038080494850873947,3.5,0.0033974165562540293,1.1
761231-18-M1,geo1,1976-12-31T18:22:25,B,1,0.000993436318822205,0.004539452493190765,4.6,0.004543970339000225,1.0
761231-18-N6,geo4,1976-12-31T18:29:12,D,1,0.0012058205902576447,0.004547799471765757,3.8,0.004507983569055796,1.0
761231-18-N7,geo4,1976-12-31T18:47:20,D,1,0.001272715860977769,0.00450180983170867,3.5,0.005486671347171068,0.8
761231-18-N3,geo3,1976-12-31T18:54:55,D,1,0.0017535859951749444,0.00940805021673441,5.4,0.00940805021673441,1.0
761231-18-M3,geo2,1976-12-31T18:55:41,C,1,0.0010016494197770953,0.0052498155273497105,5.2,0.0033484571613371372,1.6
761231-18-M3,geo4,1976-12-31T18:56:00,C,1,0.0017280447063967586,0.005868224892765284,3.4,0.007391694933176041,0.8
761231-20-M1,geo3,1976-12-31T20:04:59,B,1,0.0012836222304031253,0.007201855536550283,5.6,0.00486732367426157,1.5
761231-20-M1,geo4,1976-12-31T20:05:07,B,1,0.0013696067035198212,0.005799891892820597,4.2,0.005799891892820597,1.0
761231-20-M1,geo1,1976-12-31T20:05:21,B,1,0.0016450774855911732,0.007161188405007124,4.4,0.0070388116873800755,1.0
761231-20-M4,geo3,1976-12-31T20:10:58,B,13,0.0010840926552191377,0.007800467312335968,7.2,0.0037981446366757154,2.1
761231-20-M4,geo4,1976-12-31T20:10:58,B,6,0.0010912587167695165,0.007000035606324673,6.4,0.004338775761425495,1.6
761231-20-M4,geo2,1976-12-31T20:11:04,B,1,0.0010102117666974664,0.006069696508347988,6.0,0.005347198806703091,1.1
761231-20-N1,geo3,1976-12-31T20:15:15,D,1,0.001223257975652814,0.005031850188970566,4.1,0.005856057163327932,0.9
761231-20-N2,geo3,1976-12-31T20:27:41,D,8,0.001298884628340602,0.007736240979284048,6.0,0.0065749515779316425,1.2
761231-20-N3,geo3,1976-12-31T20:35:42,D,15,0.0010183376725763083,0.007839147932827473,7.7,0.003709520446136594,2.1
761231-20-M2,geo2,1976-12-31T20:52:35,B,1,0.0008996037067845464,0.005800869315862656,6.4,0.003345224540680647,1.7
761231-20-M2,geo3,1976-12-31T20:52:41,B,1,0.000985339400358498,0.004307667259126902,4.4,0.003356535919010639,1.3
761231-20-M2,geo1,1976-12-31T20:52:42,B,1,0.0009484363836236298,0.0038359002210199833,4.0,0.0038359002210199833,1.0
761231-20-M3,geo1,1976-12-31T20:56:03,A,1,0.000980665092356503,0.003661233000457287,3.7,0.0029611880891025066,1.2
761231-20-M3,geo3,1976-12-31T20:56:05,A,1,0.0010455130832269788,0.004701582714915276,4.5,0.0037456864956766367,1.3
761231-20-M3,geo4,1976-12-31T20:56:11,A,1,0.0011499833781272173,0.005099847447127104,4.4,0.0038045826368033886,1.3
761231-20-M3,geo2,1976-12-31T20:56:24,A,1,0.001052002888172865,0.005252801347523928,5.0,0.003936340566724539,1.3
761231-22-M1,geo3,1976-12-31T22:06:38,A,100,0.0009779658867046237,0.009171726182103157,9.4,0.0034318631514906883,2.7
761231-22-M1,geo4,1976-12-31T22:06:39,A,93,0.0009849297348409891,0.00958836730569601,9.7,0.0032191842328757048,3.0
761231-22-M1,geo2,1976-12-31T22:06:40,A,96,0.0008681563194841146,0.008318739011883736,9.6,0.0033351045567542315,2.5
761231-22-M1,geo1,1976-12-31T22:06:46,A,63,0.0011808885028585792,0.010243376716971397,8.7,0.0046603018417954445,2.2
761231-22-M2,geo2,1976-12-31T22:24:53,C,121,0.0005938908434472978,0.005712260492146015,9.6,0.0032725667115300894,1.7
761231-22-M2,geo4,1976-12-31T22:24:56,C,53,0.0008936531958170235,0.005682910326868296,6.4,0.004812053870409727,1.2
761231-22-N1,geo4,1976-12-31T22:26:42,D,1,0.0014302408089861274,0.0060116322711110115,4.2,0.005259707570075989,1.1
761231-22-N2,geo4,1976-12-31T22:43:20,D,1,0.0011405071709305048,0.005475632846355438,4.8,0.005304702557623386,1.0
770101-00-N1,geo2,1977-01-01T00:04:23,D,1,0.0013864118373021483,0.004965943284332752,3.6,0.004465943202376366,1.1
770101-00-M1,geo4,1977-01-01T00:46:34,A,1,0.0038043740205466747,0.008969050832092762,2.4,0.007246473804116249,1.2
770101-00-M1,geo2,1977-01-01T00:46:37,A,1,0.0014286311343312263,0.004965943284332752,3.5,0.004465943202376366,1.1
770101-00-M1,geo3,1977-01-01T00:46:38,A,1,0.13675744831562042,0.14141584932804108,1.0,0.14067146182060242,1.0
770101-00-M1,geo1,1977-01-01T00:46:42,A,1,0.06947904825210571,0.07553884387016296,1.1,0.07403884083032608,1.0
770101-00-M2,geo4,1977-01-01T00:50:44,C,1,0.003816173179075122,0.008228134363889694,2.2,0.00814767088741064,1.0
770101-00-M2,geo2,1977-01-01T00:50:52,C,1,0.0015310253947973251,0.005127714481204748,3.3,0.005457541439682245,0.9
770101-01-M1,geo4,1977-01-01T01:11:24,A,1,0.0010633777128532529,0.004528744611889124,4.3,0.003828083397820592,1.2
770101-01-M1,geo2,1977-01-01T01:11:30,A,1,0.0009263877873308957,0.004165392369031906,4.5,0.0038758444134145975,1.1
770101-01-M1,geo3,1977-01-01T01:11:39,A,1,0.0011691361432895064,0.0057871462777256966,4.9,0.0057871462777256966,1.0
770101-01-M1,geo1,1977-01-01T01:11:44,A,1,0.0008983428124338388,0.0039039510302245617,4.3,0.003339536255225539,1.2
770101-01-M2,geo4,1977-01-01T01:46:36,B,1,0.001317813410423696,0.006028744392096996,4.6,0.0054185413755476475,1.1
770101-01-M2,geo3,1977-01-01T01:46:41,B,8,0.0013607856817543507,0.007030765525996685,5.2,0.0057833874598145485,1.2
770101-01-M2,geo1,1977-01-01T01:46:45,B,66,0.0012396076926961541,0.008139536716043949,6.6,0.005360464099794626,1.5
770101-04-N1,geo2,1977-01-01T04:13:04,D,1,0.0010021826019510627,0.005648104008287191,5.6,0.005637467838823795,1.0
770101-04-N2,geo4,1977-01-01T04:13:58,D,1,0.0012689994182437658,0.005235001910477877,4.1,0.005764932371675968,0.9
770101-04-M3,geo2,1977-01-01T04:18:34,C,1,0.0010670520132407546,0.005683313589543104,5.3,0.005276801995933056,1.1
770101-04-M3,geo4,1977-01-01T04:18:36,C,1,0.0011628057109192014,0.004531601909548044,3.9,0.004531601909548044,1.0
770101-04-M1,geo1,1977-01-01T04:22:55,C,1,0.0012012699153274298,0.004994262009859085,4.2,0.003958459012210369,1.3
770101-04-M1,geo4,1977-01-01T04:23:09,C,1,0.0014697317965328693,0.006031088065356016,4.1,0.006031088065356016,1.0
770101-04-M2,geo3,1977-01-01T04:28:08,C,50,0.001093108905479312,0.006800676696002483,6.2,0.007309545762836933,0.9
770101-04-M2,geo1,1977-01-01T04:28:13,C,1,0.001186481909826398,0.006041540764272213,5.1,0.003958459012210369,1.5
770101-04-M4,geo2,1977-01-01T04:31:16,C,1,0.0009945252677425742,0.007016177289187908,7.1,0.005118262954056263,1.4
770101-04-M4,geo4,1977-01-01T04:31:26,C,1,0.001253341557458043,0.0061683980748057365,4.9,0.005279936362057924,1.2
770101-04-N3,geo4,1977-01-01T04:37:51,D,1,0.0012901645386591554,0.004793503787368536,3.7,0.0052316016517579556,0.9
770101-06-M1,geo4,1977-01-01T06:17:56,B,1,0.001279172720387578,0.005131128244102001,4.0,0.004479364026337862,1.1
770101-06-M1,geo3,1977-01-01T06:17:56,B,1,0.0012787682935595512,0.005710355471819639,4.5,0.005713716149330139,1.0
770101-06-M1,geo1,1977-01-01T06:18:00,B,1,0.0011032777838408947,0.004210336599498987,3.8,0.004249235615134239,1.0
770101-06-N4,geo3,1977-01-01T06:30:02,D,1,0.0012793982168659568,0.007447628770023584,5.8,0.005250185262411833,1.4
770101-06-M2,geo4,1977-01-01T06:43:06,C,30,0.0010719912825152278,0.00721660815179348,6.7,0.004519694484770298,1.6
770101-06-M2,geo2,1977-01-01T06:43:08,C,1,0.0009197245235554874,0.005255758762359619,5.7,0.005255758762359619,1.0
770101-06-N5,geo4,1977-01-01T06:45:21,D,1,0.0013252036878839135,0.006180305499583483,4.7,0.005923022050410509,1.0
770101-06-N1,geo2,1977-01-01T06:46:41,D,1,0.0011190172517672181,0.005758607294410467,5.1,0.003927617333829403,1.5
770101-06-N2,geo2,1977-01-01T06:48:55,D,1,0.0010140885133296251,0.004420598037540913,4.4,0.006018471904098988,0.7
770101-06-M3,geo2,1977-01-01T06:51:48,C,1,0.001076743472367525,0.006027410738170147,5.6,0.006027410738170147,1.0
